"","year","minwage","household","scenario","absolute_poverty","relative_poverty"
"19643","Üksik mees","Tegelik 2020",5.47,32.99,2020,1988
"19644","Üksik mees","Ennustatud 2020",4.93,38.82,2020,1988
"19645","Üksik naine","Tegelik 2020",1.35,21.29,2020,1988
"19646","Üksik naine","Ennustatud 2020",1.35,27.02,2020,1988
"19647","Üksikvanem","Tegelik 2020",0,29.34,2020,1988
"19648","Üksikvanem","Ennustatud 2020",0,32.11,2020,1988
"19649","Lasteta paar","Tegelik 2020",0.26,9.21,2020,1988
"19650","Lasteta paar","Ennustatud 2020",0.26,12.07,2020,1988
"19651","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,1988
"19652","Ühe lapsega paar","Ennustatud 2020",0,7.84,2020,1988
"19653","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,1988
"19654","Kahe lapsega paar","Ennustatud 2020",0,7.27,2020,1988
"19655","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,1988
"19656","Kolme ja enama lapsega paar","Ennustatud 2020",0,13.67,2020,1988
"19657","Üksik mees","Tegelik 2020",5.47,32.99,2020,1989
"19658","Üksik mees","Ennustatud 2020",4.93,38.82,2020,1989
"19659","Üksik naine","Tegelik 2020",1.35,21.29,2020,1989
"19660","Üksik naine","Ennustatud 2020",1.35,27.02,2020,1989
"19661","Üksikvanem","Tegelik 2020",0,29.34,2020,1989
"19662","Üksikvanem","Ennustatud 2020",0,32.11,2020,1989
"19663","Lasteta paar","Tegelik 2020",0.26,9.21,2020,1989
"19664","Lasteta paar","Ennustatud 2020",0.26,12.07,2020,1989
"19665","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,1989
"19666","Ühe lapsega paar","Ennustatud 2020",0,7.84,2020,1989
"19667","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,1989
"19668","Kahe lapsega paar","Ennustatud 2020",0,7.27,2020,1989
"19669","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,1989
"19670","Kolme ja enama lapsega paar","Ennustatud 2020",0,13.67,2020,1989
"19671","Üksik mees","Tegelik 2020",5.47,32.99,2020,1990
"19672","Üksik mees","Ennustatud 2020",4.93,38.82,2020,1990
"19673","Üksik naine","Tegelik 2020",1.35,21.29,2020,1990
"19674","Üksik naine","Ennustatud 2020",1.35,27.02,2020,1990
"19675","Üksikvanem","Tegelik 2020",0,29.34,2020,1990
"19676","Üksikvanem","Ennustatud 2020",0,32.11,2020,1990
"19677","Lasteta paar","Tegelik 2020",0.26,9.21,2020,1990
"19678","Lasteta paar","Ennustatud 2020",0.26,12.07,2020,1990
"19679","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,1990
"19680","Ühe lapsega paar","Ennustatud 2020",0,7.84,2020,1990
"19681","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,1990
"19682","Kahe lapsega paar","Ennustatud 2020",0,7.27,2020,1990
"19683","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,1990
"19684","Kolme ja enama lapsega paar","Ennustatud 2020",0,13.67,2020,1990
"19685","Üksik mees","Tegelik 2020",5.47,32.99,2020,1991
"19686","Üksik mees","Ennustatud 2020",4.93,38.82,2020,1991
"19687","Üksik naine","Tegelik 2020",1.35,21.29,2020,1991
"19688","Üksik naine","Ennustatud 2020",1.35,27.02,2020,1991
"19689","Üksikvanem","Tegelik 2020",0,29.34,2020,1991
"19690","Üksikvanem","Ennustatud 2020",0,32.11,2020,1991
"19691","Lasteta paar","Tegelik 2020",0.26,9.21,2020,1991
"19692","Lasteta paar","Ennustatud 2020",0.26,12.07,2020,1991
"19693","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,1991
"19694","Ühe lapsega paar","Ennustatud 2020",0,7.84,2020,1991
"19695","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,1991
"19696","Kahe lapsega paar","Ennustatud 2020",0,7.27,2020,1991
"19697","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,1991
"19698","Kolme ja enama lapsega paar","Ennustatud 2020",0,13.67,2020,1991
"19699","Üksik mees","Tegelik 2020",5.47,32.99,2020,1992
"19700","Üksik mees","Ennustatud 2020",4.93,38.82,2020,1992
"19701","Üksik naine","Tegelik 2020",1.35,21.29,2020,1992
"19702","Üksik naine","Ennustatud 2020",1.35,27.02,2020,1992
"19703","Üksikvanem","Tegelik 2020",0,29.34,2020,1992
"19704","Üksikvanem","Ennustatud 2020",0,32.11,2020,1992
"19705","Lasteta paar","Tegelik 2020",0.26,9.21,2020,1992
"19706","Lasteta paar","Ennustatud 2020",0.26,12.07,2020,1992
"19707","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,1992
"19708","Ühe lapsega paar","Ennustatud 2020",0,7.84,2020,1992
"19709","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,1992
"19710","Kahe lapsega paar","Ennustatud 2020",0,7.27,2020,1992
"19711","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,1992
"19712","Kolme ja enama lapsega paar","Ennustatud 2020",0,13.67,2020,1992
"19713","Üksik mees","Tegelik 2020",5.47,32.99,2020,1993
"19714","Üksik mees","Ennustatud 2020",4.93,38.82,2020,1993
"19715","Üksik naine","Tegelik 2020",1.35,21.29,2020,1993
"19716","Üksik naine","Ennustatud 2020",1.35,27.02,2020,1993
"19717","Üksikvanem","Tegelik 2020",0,29.34,2020,1993
"19718","Üksikvanem","Ennustatud 2020",0,32.11,2020,1993
"19719","Lasteta paar","Tegelik 2020",0.26,9.21,2020,1993
"19720","Lasteta paar","Ennustatud 2020",0.26,12.18,2020,1993
"19721","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,1993
"19722","Ühe lapsega paar","Ennustatud 2020",0,7.84,2020,1993
"19723","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,1993
"19724","Kahe lapsega paar","Ennustatud 2020",0,7.27,2020,1993
"19725","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,1993
"19726","Kolme ja enama lapsega paar","Ennustatud 2020",0,13.67,2020,1993
"19727","Üksik mees","Tegelik 2020",5.47,32.99,2020,1994
"19728","Üksik mees","Ennustatud 2020",4.93,38.82,2020,1994
"19729","Üksik naine","Tegelik 2020",1.35,21.29,2020,1994
"19730","Üksik naine","Ennustatud 2020",1.35,27.02,2020,1994
"19731","Üksikvanem","Tegelik 2020",0,29.34,2020,1994
"19732","Üksikvanem","Ennustatud 2020",0,32.11,2020,1994
"19733","Lasteta paar","Tegelik 2020",0.26,9.21,2020,1994
"19734","Lasteta paar","Ennustatud 2020",0.26,12.18,2020,1994
"19735","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,1994
"19736","Ühe lapsega paar","Ennustatud 2020",0,7.84,2020,1994
"19737","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,1994
"19738","Kahe lapsega paar","Ennustatud 2020",0,7.27,2020,1994
"19739","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,1994
"19740","Kolme ja enama lapsega paar","Ennustatud 2020",0,13.67,2020,1994
"19741","Üksik mees","Tegelik 2020",5.47,32.99,2020,1995
"19742","Üksik mees","Ennustatud 2020",4.93,38.82,2020,1995
"19743","Üksik naine","Tegelik 2020",1.35,21.29,2020,1995
"19744","Üksik naine","Ennustatud 2020",1.35,27.02,2020,1995
"19745","Üksikvanem","Tegelik 2020",0,29.34,2020,1995
"19746","Üksikvanem","Ennustatud 2020",0,32.11,2020,1995
"19747","Lasteta paar","Tegelik 2020",0.26,9.21,2020,1995
"19748","Lasteta paar","Ennustatud 2020",0.26,12.24,2020,1995
"19749","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,1995
"19750","Ühe lapsega paar","Ennustatud 2020",0,7.84,2020,1995
"19751","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,1995
"19752","Kahe lapsega paar","Ennustatud 2020",0,7.27,2020,1995
"19753","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,1995
"19754","Kolme ja enama lapsega paar","Ennustatud 2020",0,13.67,2020,1995
"19755","Üksik mees","Tegelik 2020",5.47,32.99,2020,1996
"19756","Üksik mees","Ennustatud 2020",4.93,38.82,2020,1996
"19757","Üksik naine","Tegelik 2020",1.35,21.29,2020,1996
"19758","Üksik naine","Ennustatud 2020",1.35,27.02,2020,1996
"19759","Üksikvanem","Tegelik 2020",0,29.34,2020,1996
"19760","Üksikvanem","Ennustatud 2020",0,32.11,2020,1996
"19761","Lasteta paar","Tegelik 2020",0.26,9.21,2020,1996
"19762","Lasteta paar","Ennustatud 2020",0.26,12.24,2020,1996
"19763","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,1996
"19764","Ühe lapsega paar","Ennustatud 2020",0,7.84,2020,1996
"19765","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,1996
"19766","Kahe lapsega paar","Ennustatud 2020",0,7.27,2020,1996
"19767","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,1996
"19768","Kolme ja enama lapsega paar","Ennustatud 2020",0,13.67,2020,1996
"19769","Üksik mees","Tegelik 2020",5.47,32.99,2020,1997
"19770","Üksik mees","Ennustatud 2020",4.93,38.82,2020,1997
"19771","Üksik naine","Tegelik 2020",1.35,21.29,2020,1997
"19772","Üksik naine","Ennustatud 2020",1.35,27.02,2020,1997
"19773","Üksikvanem","Tegelik 2020",0,29.34,2020,1997
"19774","Üksikvanem","Ennustatud 2020",0,32.11,2020,1997
"19775","Lasteta paar","Tegelik 2020",0.26,9.21,2020,1997
"19776","Lasteta paar","Ennustatud 2020",0.26,12.24,2020,1997
"19777","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,1997
"19778","Ühe lapsega paar","Ennustatud 2020",0,7.84,2020,1997
"19779","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,1997
"19780","Kahe lapsega paar","Ennustatud 2020",0,7.27,2020,1997
"19781","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,1997
"19782","Kolme ja enama lapsega paar","Ennustatud 2020",0,13.67,2020,1997
"19783","Üksik mees","Tegelik 2020",5.47,32.99,2020,1998
"19784","Üksik mees","Ennustatud 2020",4.93,38.82,2020,1998
"19785","Üksik naine","Tegelik 2020",1.35,21.29,2020,1998
"19786","Üksik naine","Ennustatud 2020",1.35,27.02,2020,1998
"19787","Üksikvanem","Tegelik 2020",0,29.34,2020,1998
"19788","Üksikvanem","Ennustatud 2020",0,32.11,2020,1998
"19789","Lasteta paar","Tegelik 2020",0.26,9.21,2020,1998
"19790","Lasteta paar","Ennustatud 2020",0.26,12.24,2020,1998
"19791","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,1998
"19792","Ühe lapsega paar","Ennustatud 2020",0,7.84,2020,1998
"19793","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,1998
"19794","Kahe lapsega paar","Ennustatud 2020",0,7.27,2020,1998
"19795","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,1998
"19796","Kolme ja enama lapsega paar","Ennustatud 2020",0,13.67,2020,1998
"19797","Üksik mees","Tegelik 2020",5.47,32.99,2020,1999
"19798","Üksik mees","Ennustatud 2020",4.93,38.82,2020,1999
"19799","Üksik naine","Tegelik 2020",1.35,21.29,2020,1999
"19800","Üksik naine","Ennustatud 2020",1.35,27.02,2020,1999
"19801","Üksikvanem","Tegelik 2020",0,29.34,2020,1999
"19802","Üksikvanem","Ennustatud 2020",0,32.11,2020,1999
"19803","Lasteta paar","Tegelik 2020",0.26,9.21,2020,1999
"19804","Lasteta paar","Ennustatud 2020",0.26,12.24,2020,1999
"19805","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,1999
"19806","Ühe lapsega paar","Ennustatud 2020",0,7.84,2020,1999
"19807","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,1999
"19808","Kahe lapsega paar","Ennustatud 2020",0,7.27,2020,1999
"19809","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,1999
"19810","Kolme ja enama lapsega paar","Ennustatud 2020",0,13.67,2020,1999
"19811","Üksik mees","Tegelik 2020",5.47,32.99,2020,2000
"19812","Üksik mees","Ennustatud 2020",4.93,38.82,2020,2000
"19813","Üksik naine","Tegelik 2020",1.35,21.29,2020,2000
"19814","Üksik naine","Ennustatud 2020",1.35,27.02,2020,2000
"19815","Üksikvanem","Tegelik 2020",0,29.34,2020,2000
"19816","Üksikvanem","Ennustatud 2020",0,32.11,2020,2000
"19817","Lasteta paar","Tegelik 2020",0.26,9.21,2020,2000
"19818","Lasteta paar","Ennustatud 2020",0.26,12.24,2020,2000
"19819","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,2000
"19820","Ühe lapsega paar","Ennustatud 2020",0,7.84,2020,2000
"19821","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,2000
"19822","Kahe lapsega paar","Ennustatud 2020",0,7.27,2020,2000
"19823","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,2000
"19824","Kolme ja enama lapsega paar","Ennustatud 2020",0,13.67,2020,2000
"19825","Üksik mees","Tegelik 2020",5.47,32.99,2020,2001
"19826","Üksik mees","Ennustatud 2020",4.93,38.82,2020,2001
"19827","Üksik naine","Tegelik 2020",1.35,21.29,2020,2001
"19828","Üksik naine","Ennustatud 2020",1.35,27.02,2020,2001
"19829","Üksikvanem","Tegelik 2020",0,29.34,2020,2001
"19830","Üksikvanem","Ennustatud 2020",0,32.11,2020,2001
"19831","Lasteta paar","Tegelik 2020",0.26,9.21,2020,2001
"19832","Lasteta paar","Ennustatud 2020",0.26,12.24,2020,2001
"19833","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,2001
"19834","Ühe lapsega paar","Ennustatud 2020",0,7.84,2020,2001
"19835","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,2001
"19836","Kahe lapsega paar","Ennustatud 2020",0,7.27,2020,2001
"19837","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,2001
"19838","Kolme ja enama lapsega paar","Ennustatud 2020",0,13.67,2020,2001
"19839","Üksik mees","Tegelik 2020",5.47,32.99,2020,2002
"19840","Üksik mees","Ennustatud 2020",4.93,38.82,2020,2002
"19841","Üksik naine","Tegelik 2020",1.35,21.29,2020,2002
"19842","Üksik naine","Ennustatud 2020",1.35,27.02,2020,2002
"19843","Üksikvanem","Tegelik 2020",0,29.34,2020,2002
"19844","Üksikvanem","Ennustatud 2020",0,32.11,2020,2002
"19845","Lasteta paar","Tegelik 2020",0.26,9.21,2020,2002
"19846","Lasteta paar","Ennustatud 2020",0.26,12.24,2020,2002
"19847","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,2002
"19848","Ühe lapsega paar","Ennustatud 2020",0,7.84,2020,2002
"19849","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,2002
"19850","Kahe lapsega paar","Ennustatud 2020",0,7.27,2020,2002
"19851","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,2002
"19852","Kolme ja enama lapsega paar","Ennustatud 2020",0,13.67,2020,2002
"19853","Üksik mees","Tegelik 2020",5.47,32.99,2020,2003
"19854","Üksik mees","Ennustatud 2020",4.93,38.82,2020,2003
"19855","Üksik naine","Tegelik 2020",1.35,21.29,2020,2003
"19856","Üksik naine","Ennustatud 2020",1.35,27.02,2020,2003
"19857","Üksikvanem","Tegelik 2020",0,29.34,2020,2003
"19858","Üksikvanem","Ennustatud 2020",0,32.11,2020,2003
"19859","Lasteta paar","Tegelik 2020",0.26,9.21,2020,2003
"19860","Lasteta paar","Ennustatud 2020",0.26,12.24,2020,2003
"19861","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,2003
"19862","Ühe lapsega paar","Ennustatud 2020",0,7.84,2020,2003
"19863","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,2003
"19864","Kahe lapsega paar","Ennustatud 2020",0,7.27,2020,2003
"19865","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,2003
"19866","Kolme ja enama lapsega paar","Ennustatud 2020",0,13.67,2020,2003
"19867","Üksik mees","Tegelik 2020",5.47,32.99,2020,2004
"19868","Üksik mees","Ennustatud 2020",4.93,38.82,2020,2004
"19869","Üksik naine","Tegelik 2020",1.35,21.29,2020,2004
"19870","Üksik naine","Ennustatud 2020",1.35,27.02,2020,2004
"19871","Üksikvanem","Tegelik 2020",0,29.34,2020,2004
"19872","Üksikvanem","Ennustatud 2020",0,32.11,2020,2004
"19873","Lasteta paar","Tegelik 2020",0.26,9.21,2020,2004
"19874","Lasteta paar","Ennustatud 2020",0.26,12.24,2020,2004
"19875","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,2004
"19876","Ühe lapsega paar","Ennustatud 2020",0,7.84,2020,2004
"19877","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,2004
"19878","Kahe lapsega paar","Ennustatud 2020",0,7.27,2020,2004
"19879","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,2004
"19880","Kolme ja enama lapsega paar","Ennustatud 2020",0,13.67,2020,2004
"19881","Üksik mees","Tegelik 2020",5.47,32.99,2020,2005
"19882","Üksik mees","Ennustatud 2020",4.93,38.82,2020,2005
"19883","Üksik naine","Tegelik 2020",1.35,21.29,2020,2005
"19884","Üksik naine","Ennustatud 2020",1.35,27.02,2020,2005
"19885","Üksikvanem","Tegelik 2020",0,29.34,2020,2005
"19886","Üksikvanem","Ennustatud 2020",0,32.11,2020,2005
"19887","Lasteta paar","Tegelik 2020",0.26,9.21,2020,2005
"19888","Lasteta paar","Ennustatud 2020",0.26,12.34,2020,2005
"19889","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,2005
"19890","Ühe lapsega paar","Ennustatud 2020",0,7.84,2020,2005
"19891","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,2005
"19892","Kahe lapsega paar","Ennustatud 2020",0,7.27,2020,2005
"19893","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,2005
"19894","Kolme ja enama lapsega paar","Ennustatud 2020",0,13.67,2020,2005
"19895","Üksik mees","Tegelik 2020",5.47,32.99,2020,2006
"19896","Üksik mees","Ennustatud 2020",4.93,38.82,2020,2006
"19897","Üksik naine","Tegelik 2020",1.35,21.29,2020,2006
"19898","Üksik naine","Ennustatud 2020",1.35,27.02,2020,2006
"19899","Üksikvanem","Tegelik 2020",0,29.34,2020,2006
"19900","Üksikvanem","Ennustatud 2020",0,32.11,2020,2006
"19901","Lasteta paar","Tegelik 2020",0.26,9.21,2020,2006
"19902","Lasteta paar","Ennustatud 2020",0.26,12.34,2020,2006
"19903","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,2006
"19904","Ühe lapsega paar","Ennustatud 2020",0,7.84,2020,2006
"19905","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,2006
"19906","Kahe lapsega paar","Ennustatud 2020",0,7.27,2020,2006
"19907","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,2006
"19908","Kolme ja enama lapsega paar","Ennustatud 2020",0,13.67,2020,2006
"19909","Üksik mees","Tegelik 2020",5.47,32.99,2020,2007
"19910","Üksik mees","Ennustatud 2020",4.93,38.82,2020,2007
"19911","Üksik naine","Tegelik 2020",1.35,21.29,2020,2007
"19912","Üksik naine","Ennustatud 2020",1.35,27.02,2020,2007
"19913","Üksikvanem","Tegelik 2020",0,29.34,2020,2007
"19914","Üksikvanem","Ennustatud 2020",0,32.11,2020,2007
"19915","Lasteta paar","Tegelik 2020",0.26,9.21,2020,2007
"19916","Lasteta paar","Ennustatud 2020",0.26,12.34,2020,2007
"19917","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,2007
"19918","Ühe lapsega paar","Ennustatud 2020",0,7.84,2020,2007
"19919","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,2007
"19920","Kahe lapsega paar","Ennustatud 2020",0,7.27,2020,2007
"19921","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,2007
"19922","Kolme ja enama lapsega paar","Ennustatud 2020",0,13.67,2020,2007
"19923","Üksik mees","Tegelik 2020",5.47,32.99,2020,2008
"19924","Üksik mees","Ennustatud 2020",4.93,38.82,2020,2008
"19925","Üksik naine","Tegelik 2020",1.35,21.29,2020,2008
"19926","Üksik naine","Ennustatud 2020",1.35,27.02,2020,2008
"19927","Üksikvanem","Tegelik 2020",0,29.34,2020,2008
"19928","Üksikvanem","Ennustatud 2020",0,32.11,2020,2008
"19929","Lasteta paar","Tegelik 2020",0.26,9.21,2020,2008
"19930","Lasteta paar","Ennustatud 2020",0.26,12.34,2020,2008
"19931","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,2008
"19932","Ühe lapsega paar","Ennustatud 2020",0,7.84,2020,2008
"19933","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,2008
"19934","Kahe lapsega paar","Ennustatud 2020",0,7.27,2020,2008
"19935","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,2008
"19936","Kolme ja enama lapsega paar","Ennustatud 2020",0,13.67,2020,2008
"19937","Üksik mees","Tegelik 2020",5.47,32.99,2020,2009
"19938","Üksik mees","Ennustatud 2020",4.93,38.82,2020,2009
"19939","Üksik naine","Tegelik 2020",1.35,21.29,2020,2009
"19940","Üksik naine","Ennustatud 2020",1.35,27.02,2020,2009
"19941","Üksikvanem","Tegelik 2020",0,29.34,2020,2009
"19942","Üksikvanem","Ennustatud 2020",0,32.11,2020,2009
"19943","Lasteta paar","Tegelik 2020",0.26,9.21,2020,2009
"19944","Lasteta paar","Ennustatud 2020",0.26,12.34,2020,2009
"19945","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,2009
"19946","Ühe lapsega paar","Ennustatud 2020",0,7.84,2020,2009
"19947","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,2009
"19948","Kahe lapsega paar","Ennustatud 2020",0,7.27,2020,2009
"19949","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,2009
"19950","Kolme ja enama lapsega paar","Ennustatud 2020",0,13.67,2020,2009
"19951","Üksik mees","Tegelik 2020",5.47,32.99,2020,2010
"19952","Üksik mees","Ennustatud 2020",4.93,38.82,2020,2010
"19953","Üksik naine","Tegelik 2020",1.35,21.29,2020,2010
"19954","Üksik naine","Ennustatud 2020",1.35,27.02,2020,2010
"19955","Üksikvanem","Tegelik 2020",0,29.34,2020,2010
"19956","Üksikvanem","Ennustatud 2020",0,32.11,2020,2010
"19957","Lasteta paar","Tegelik 2020",0.26,9.21,2020,2010
"19958","Lasteta paar","Ennustatud 2020",0.26,12.34,2020,2010
"19959","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,2010
"19960","Ühe lapsega paar","Ennustatud 2020",0,7.84,2020,2010
"19961","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,2010
"19962","Kahe lapsega paar","Ennustatud 2020",0,7.27,2020,2010
"19963","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,2010
"19964","Kolme ja enama lapsega paar","Ennustatud 2020",0,13.67,2020,2010
"19965","Üksik mees","Tegelik 2020",5.47,32.99,2020,2011
"19966","Üksik mees","Ennustatud 2020",4.93,38.82,2020,2011
"19967","Üksik naine","Tegelik 2020",1.35,21.29,2020,2011
"19968","Üksik naine","Ennustatud 2020",1.35,27.02,2020,2011
"19969","Üksikvanem","Tegelik 2020",0,29.34,2020,2011
"19970","Üksikvanem","Ennustatud 2020",0,32.11,2020,2011
"19971","Lasteta paar","Tegelik 2020",0.26,9.21,2020,2011
"19972","Lasteta paar","Ennustatud 2020",0.26,12.34,2020,2011
"19973","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,2011
"19974","Ühe lapsega paar","Ennustatud 2020",0,7.84,2020,2011
"19975","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,2011
"19976","Kahe lapsega paar","Ennustatud 2020",0,7.27,2020,2011
"19977","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,2011
"19978","Kolme ja enama lapsega paar","Ennustatud 2020",0,13.67,2020,2011
"19979","Üksik mees","Tegelik 2020",5.47,32.99,2020,2012
"19980","Üksik mees","Ennustatud 2020",4.93,38.82,2020,2012
"19981","Üksik naine","Tegelik 2020",1.35,21.29,2020,2012
"19982","Üksik naine","Ennustatud 2020",1.35,27.02,2020,2012
"19983","Üksikvanem","Tegelik 2020",0,29.34,2020,2012
"19984","Üksikvanem","Ennustatud 2020",0,32.11,2020,2012
"19985","Lasteta paar","Tegelik 2020",0.26,9.21,2020,2012
"19986","Lasteta paar","Ennustatud 2020",0.26,12.34,2020,2012
"19987","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,2012
"19988","Ühe lapsega paar","Ennustatud 2020",0,7.84,2020,2012
"19989","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,2012
"19990","Kahe lapsega paar","Ennustatud 2020",0,7.27,2020,2012
"19991","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,2012
"19992","Kolme ja enama lapsega paar","Ennustatud 2020",0,13.67,2020,2012
"19993","Üksik mees","Tegelik 2020",5.47,32.99,2020,2013
"19994","Üksik mees","Ennustatud 2020",4.93,38.82,2020,2013
"19995","Üksik naine","Tegelik 2020",1.35,21.29,2020,2013
"19996","Üksik naine","Ennustatud 2020",1.35,27.02,2020,2013
"19997","Üksikvanem","Tegelik 2020",0,29.34,2020,2013
"19998","Üksikvanem","Ennustatud 2020",0,32.11,2020,2013
"19999","Lasteta paar","Tegelik 2020",0.26,9.21,2020,2013
"20000","Lasteta paar","Ennustatud 2020",0.26,12.47,2020,2013
"20001","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,2013
"20002","Ühe lapsega paar","Ennustatud 2020",0,7.84,2020,2013
"20003","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,2013
"20004","Kahe lapsega paar","Ennustatud 2020",0,7.27,2020,2013
"20005","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,2013
"20006","Kolme ja enama lapsega paar","Ennustatud 2020",0,13.67,2020,2013
"20007","Üksik mees","Tegelik 2020",5.47,32.99,2020,2014
"20008","Üksik mees","Ennustatud 2020",4.93,38.82,2020,2014
"20009","Üksik naine","Tegelik 2020",1.35,21.29,2020,2014
"20010","Üksik naine","Ennustatud 2020",1.35,27.02,2020,2014
"20011","Üksikvanem","Tegelik 2020",0,29.34,2020,2014
"20012","Üksikvanem","Ennustatud 2020",0,32.11,2020,2014
"20013","Lasteta paar","Tegelik 2020",0.26,9.21,2020,2014
"20014","Lasteta paar","Ennustatud 2020",0.26,12.47,2020,2014
"20015","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,2014
"20016","Ühe lapsega paar","Ennustatud 2020",0,7.84,2020,2014
"20017","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,2014
"20018","Kahe lapsega paar","Ennustatud 2020",0,7.27,2020,2014
"20019","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,2014
"20020","Kolme ja enama lapsega paar","Ennustatud 2020",0,13.67,2020,2014
"20021","Üksik mees","Tegelik 2020",5.47,32.99,2020,2015
"20022","Üksik mees","Ennustatud 2020",4.93,38.82,2020,2015
"20023","Üksik naine","Tegelik 2020",1.35,21.29,2020,2015
"20024","Üksik naine","Ennustatud 2020",1.35,27.02,2020,2015
"20025","Üksikvanem","Tegelik 2020",0,29.34,2020,2015
"20026","Üksikvanem","Ennustatud 2020",0,32.11,2020,2015
"20027","Lasteta paar","Tegelik 2020",0.26,9.21,2020,2015
"20028","Lasteta paar","Ennustatud 2020",0.26,12.47,2020,2015
"20029","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,2015
"20030","Ühe lapsega paar","Ennustatud 2020",0,7.84,2020,2015
"20031","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,2015
