"","year","minwage","household","scenario","absolute_poverty","relative_poverty"
"5641","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,943
"5642","Kolme ja enama lapsega paar","Ennustatud 2019",0,9.15,2019,943
"5643","Üksik mees","Tegelik 2019",6.03,32.75,2019,944
"5644","Üksik mees","Ennustatud 2019",5.5,34.22,2019,944
"5645","Üksik naine","Tegelik 2019",1.32,21.29,2019,944
"5646","Üksik naine","Ennustatud 2019",1.32,22.62,2019,944
"5647","Üksikvanem","Tegelik 2019",0,30.12,2019,944
"5648","Üksikvanem","Ennustatud 2019",0,23.53,2019,944
"5649","Lasteta paar","Tegelik 2019",0.26,9.19,2019,944
"5650","Lasteta paar","Ennustatud 2019",0.26,9.56,2019,944
"5651","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,944
"5652","Ühe lapsega paar","Ennustatud 2019",0,7.07,2019,944
"5653","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,944
"5654","Kahe lapsega paar","Ennustatud 2019",0,7.85,2019,944
"5655","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,944
"5656","Kolme ja enama lapsega paar","Ennustatud 2019",0,9.15,2019,944
"5657","Üksik mees","Tegelik 2019",6.03,32.75,2019,945
"5658","Üksik mees","Ennustatud 2019",5.5,34.22,2019,945
"5659","Üksik naine","Tegelik 2019",1.32,21.29,2019,945
"5660","Üksik naine","Ennustatud 2019",1.32,22.62,2019,945
"5661","Üksikvanem","Tegelik 2019",0,30.12,2019,945
"5662","Üksikvanem","Ennustatud 2019",0,23.53,2019,945
"5663","Lasteta paar","Tegelik 2019",0.26,9.19,2019,945
"5664","Lasteta paar","Ennustatud 2019",0.26,9.56,2019,945
"5665","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,945
"5666","Ühe lapsega paar","Ennustatud 2019",0,7.07,2019,945
"5667","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,945
"5668","Kahe lapsega paar","Ennustatud 2019",0,7.85,2019,945
"5669","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,945
"5670","Kolme ja enama lapsega paar","Ennustatud 2019",0,9.15,2019,945
"5671","Üksik mees","Tegelik 2019",6.03,32.75,2019,946
"5672","Üksik mees","Ennustatud 2019",5.5,34.22,2019,946
"5673","Üksik naine","Tegelik 2019",1.32,21.29,2019,946
"5674","Üksik naine","Ennustatud 2019",1.32,22.62,2019,946
"5675","Üksikvanem","Tegelik 2019",0,30.12,2019,946
"5676","Üksikvanem","Ennustatud 2019",0,23.53,2019,946
"5677","Lasteta paar","Tegelik 2019",0.26,9.19,2019,946
"5678","Lasteta paar","Ennustatud 2019",0.26,9.56,2019,946
"5679","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,946
"5680","Ühe lapsega paar","Ennustatud 2019",0,7.07,2019,946
"5681","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,946
"5682","Kahe lapsega paar","Ennustatud 2019",0,7.85,2019,946
"5683","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,946
"5684","Kolme ja enama lapsega paar","Ennustatud 2019",0,9.15,2019,946
"5685","Üksik mees","Tegelik 2019",6.03,32.75,2019,947
"5686","Üksik mees","Ennustatud 2019",5.5,34.22,2019,947
"5687","Üksik naine","Tegelik 2019",1.32,21.29,2019,947
"5688","Üksik naine","Ennustatud 2019",1.32,22.62,2019,947
"5689","Üksikvanem","Tegelik 2019",0,30.12,2019,947
"5690","Üksikvanem","Ennustatud 2019",0,23.53,2019,947
"5691","Lasteta paar","Tegelik 2019",0.26,9.19,2019,947
"5692","Lasteta paar","Ennustatud 2019",0.26,9.56,2019,947
"5693","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,947
"5694","Ühe lapsega paar","Ennustatud 2019",0,7.07,2019,947
"5695","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,947
"5696","Kahe lapsega paar","Ennustatud 2019",0,7.85,2019,947
"5697","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,947
"5698","Kolme ja enama lapsega paar","Ennustatud 2019",0,9.15,2019,947
"5699","Üksik mees","Tegelik 2019",6.03,32.75,2019,948
"5700","Üksik mees","Ennustatud 2019",5.5,34.22,2019,948
"5701","Üksik naine","Tegelik 2019",1.32,21.29,2019,948
"5702","Üksik naine","Ennustatud 2019",1.32,22.62,2019,948
"5703","Üksikvanem","Tegelik 2019",0,30.12,2019,948
"5704","Üksikvanem","Ennustatud 2019",0,23.53,2019,948
"5705","Lasteta paar","Tegelik 2019",0.26,9.19,2019,948
"5706","Lasteta paar","Ennustatud 2019",0.26,9.56,2019,948
"5707","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,948
"5708","Ühe lapsega paar","Ennustatud 2019",0,7.07,2019,948
"5709","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,948
"5710","Kahe lapsega paar","Ennustatud 2019",0,7.85,2019,948
"5711","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,948
"5712","Kolme ja enama lapsega paar","Ennustatud 2019",0,9.15,2019,948
"5713","Üksik mees","Tegelik 2019",6.03,32.75,2019,949
"5714","Üksik mees","Ennustatud 2019",5.5,34.22,2019,949
"5715","Üksik naine","Tegelik 2019",1.32,21.29,2019,949
"5716","Üksik naine","Ennustatud 2019",1.32,22.62,2019,949
"5717","Üksikvanem","Tegelik 2019",0,30.12,2019,949
"5718","Üksikvanem","Ennustatud 2019",0,23.53,2019,949
"5719","Lasteta paar","Tegelik 2019",0.26,9.19,2019,949
"5720","Lasteta paar","Ennustatud 2019",0.26,9.56,2019,949
"5721","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,949
"5722","Ühe lapsega paar","Ennustatud 2019",0,7.07,2019,949
"5723","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,949
"5724","Kahe lapsega paar","Ennustatud 2019",0,7.85,2019,949
"5725","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,949
"5726","Kolme ja enama lapsega paar","Ennustatud 2019",0,9.15,2019,949
"5727","Üksik mees","Tegelik 2019",6.03,32.75,2019,950
"5728","Üksik mees","Ennustatud 2019",5.5,34.22,2019,950
"5729","Üksik naine","Tegelik 2019",1.32,21.29,2019,950
"5730","Üksik naine","Ennustatud 2019",1.32,22.62,2019,950
"5731","Üksikvanem","Tegelik 2019",0,30.12,2019,950
"5732","Üksikvanem","Ennustatud 2019",0,23.53,2019,950
"5733","Lasteta paar","Tegelik 2019",0.26,9.19,2019,950
"5734","Lasteta paar","Ennustatud 2019",0.26,9.56,2019,950
"5735","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,950
"5736","Ühe lapsega paar","Ennustatud 2019",0,7.07,2019,950
"5737","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,950
"5738","Kahe lapsega paar","Ennustatud 2019",0,7.85,2019,950
"5739","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,950
"5740","Kolme ja enama lapsega paar","Ennustatud 2019",0,9.15,2019,950
"5741","Üksik mees","Tegelik 2019",6.03,32.75,2019,951
"5742","Üksik mees","Ennustatud 2019",5.5,34.22,2019,951
"5743","Üksik naine","Tegelik 2019",1.32,21.29,2019,951
"5744","Üksik naine","Ennustatud 2019",1.32,22.62,2019,951
"5745","Üksikvanem","Tegelik 2019",0,30.12,2019,951
"5746","Üksikvanem","Ennustatud 2019",0,23.53,2019,951
"5747","Lasteta paar","Tegelik 2019",0.26,9.19,2019,951
"5748","Lasteta paar","Ennustatud 2019",0.26,9.56,2019,951
"5749","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,951
"5750","Ühe lapsega paar","Ennustatud 2019",0,7.07,2019,951
"5751","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,951
"5752","Kahe lapsega paar","Ennustatud 2019",0,7.85,2019,951
"5753","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,951
"5754","Kolme ja enama lapsega paar","Ennustatud 2019",0,9.15,2019,951
"5755","Üksik mees","Tegelik 2019",6.03,32.75,2019,952
"5756","Üksik mees","Ennustatud 2019",5.5,34.22,2019,952
"5757","Üksik naine","Tegelik 2019",1.32,21.29,2019,952
"5758","Üksik naine","Ennustatud 2019",1.32,22.62,2019,952
"5759","Üksikvanem","Tegelik 2019",0,30.12,2019,952
"5760","Üksikvanem","Ennustatud 2019",0,23.53,2019,952
"5761","Lasteta paar","Tegelik 2019",0.26,9.19,2019,952
"5762","Lasteta paar","Ennustatud 2019",0.26,9.56,2019,952
"5763","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,952
"5764","Ühe lapsega paar","Ennustatud 2019",0,7.07,2019,952
"5765","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,952
"5766","Kahe lapsega paar","Ennustatud 2019",0,7.85,2019,952
"5767","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,952
"5768","Kolme ja enama lapsega paar","Ennustatud 2019",0,9.15,2019,952
"5769","Üksik mees","Tegelik 2019",6.03,32.75,2019,953
"5770","Üksik mees","Ennustatud 2019",5.5,34.22,2019,953
"5771","Üksik naine","Tegelik 2019",1.32,21.29,2019,953
"5772","Üksik naine","Ennustatud 2019",1.32,22.62,2019,953
"5773","Üksikvanem","Tegelik 2019",0,30.12,2019,953
"5774","Üksikvanem","Ennustatud 2019",0,23.53,2019,953
"5775","Lasteta paar","Tegelik 2019",0.26,9.19,2019,953
"5776","Lasteta paar","Ennustatud 2019",0.26,9.56,2019,953
"5777","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,953
"5778","Ühe lapsega paar","Ennustatud 2019",0,7.07,2019,953
"5779","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,953
"5780","Kahe lapsega paar","Ennustatud 2019",0,7.85,2019,953
"5781","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,953
"5782","Kolme ja enama lapsega paar","Ennustatud 2019",0,9.15,2019,953
"5783","Üksik mees","Tegelik 2019",6.03,32.75,2019,954
"5784","Üksik mees","Ennustatud 2019",5.5,34.22,2019,954
"5785","Üksik naine","Tegelik 2019",1.32,21.29,2019,954
"5786","Üksik naine","Ennustatud 2019",1.32,22.62,2019,954
"5787","Üksikvanem","Tegelik 2019",0,30.12,2019,954
"5788","Üksikvanem","Ennustatud 2019",0,23.53,2019,954
"5789","Lasteta paar","Tegelik 2019",0.26,9.19,2019,954
"5790","Lasteta paar","Ennustatud 2019",0.26,9.56,2019,954
"5791","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,954
"5792","Ühe lapsega paar","Ennustatud 2019",0,7.07,2019,954
"5793","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,954
"5794","Kahe lapsega paar","Ennustatud 2019",0,7.85,2019,954
"5795","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,954
"5796","Kolme ja enama lapsega paar","Ennustatud 2019",0,9.15,2019,954
"5797","Üksik mees","Tegelik 2019",6.03,32.75,2019,955
"5798","Üksik mees","Ennustatud 2019",5.5,34.22,2019,955
"5799","Üksik naine","Tegelik 2019",1.32,21.29,2019,955
"5800","Üksik naine","Ennustatud 2019",1.32,22.62,2019,955
"5801","Üksikvanem","Tegelik 2019",0,30.12,2019,955
"5802","Üksikvanem","Ennustatud 2019",0,23.53,2019,955
"5803","Lasteta paar","Tegelik 2019",0.26,9.19,2019,955
"5804","Lasteta paar","Ennustatud 2019",0.26,9.56,2019,955
"5805","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,955
"5806","Ühe lapsega paar","Ennustatud 2019",0,7.07,2019,955
"5807","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,955
"5808","Kahe lapsega paar","Ennustatud 2019",0,7.85,2019,955
"5809","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,955
"5810","Kolme ja enama lapsega paar","Ennustatud 2019",0,9.15,2019,955
"5811","Üksik mees","Tegelik 2019",6.03,32.75,2019,956
"5812","Üksik mees","Ennustatud 2019",5.5,34.22,2019,956
"5813","Üksik naine","Tegelik 2019",1.32,21.29,2019,956
"5814","Üksik naine","Ennustatud 2019",1.32,22.62,2019,956
"5815","Üksikvanem","Tegelik 2019",0,30.12,2019,956
"5816","Üksikvanem","Ennustatud 2019",0,23.53,2019,956
"5817","Lasteta paar","Tegelik 2019",0.26,9.19,2019,956
"5818","Lasteta paar","Ennustatud 2019",0.26,9.56,2019,956
"5819","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,956
"5820","Ühe lapsega paar","Ennustatud 2019",0,7.07,2019,956
"5821","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,956
"5822","Kahe lapsega paar","Ennustatud 2019",0,7.85,2019,956
"5823","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,956
"5824","Kolme ja enama lapsega paar","Ennustatud 2019",0,9.15,2019,956
"5825","Üksik mees","Tegelik 2019",6.03,32.75,2019,957
"5826","Üksik mees","Ennustatud 2019",5.5,34.22,2019,957
"5827","Üksik naine","Tegelik 2019",1.32,21.29,2019,957
"5828","Üksik naine","Ennustatud 2019",1.32,22.62,2019,957
"5829","Üksikvanem","Tegelik 2019",0,30.12,2019,957
"5830","Üksikvanem","Ennustatud 2019",0,23.53,2019,957
"5831","Lasteta paar","Tegelik 2019",0.26,9.19,2019,957
"5832","Lasteta paar","Ennustatud 2019",0.26,9.56,2019,957
"5833","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,957
"5834","Ühe lapsega paar","Ennustatud 2019",0,7.07,2019,957
"5835","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,957
"5836","Kahe lapsega paar","Ennustatud 2019",0,7.85,2019,957
"5837","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,957
"5838","Kolme ja enama lapsega paar","Ennustatud 2019",0,9.15,2019,957
"5839","Üksik mees","Tegelik 2019",6.03,32.75,2019,958
"5840","Üksik mees","Ennustatud 2019",5.5,34.22,2019,958
"5841","Üksik naine","Tegelik 2019",1.32,21.29,2019,958
"5842","Üksik naine","Ennustatud 2019",1.32,22.62,2019,958
"5843","Üksikvanem","Tegelik 2019",0,30.12,2019,958
"5844","Üksikvanem","Ennustatud 2019",0,23.53,2019,958
"5845","Lasteta paar","Tegelik 2019",0.26,9.19,2019,958
"5846","Lasteta paar","Ennustatud 2019",0.26,9.56,2019,958
"5847","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,958
"5848","Ühe lapsega paar","Ennustatud 2019",0,7.07,2019,958
"5849","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,958
"5850","Kahe lapsega paar","Ennustatud 2019",0,7.85,2019,958
"5851","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,958
"5852","Kolme ja enama lapsega paar","Ennustatud 2019",0,9.15,2019,958
"5853","Üksik mees","Tegelik 2019",6.03,32.75,2019,959
"5854","Üksik mees","Ennustatud 2019",5.5,34.22,2019,959
"5855","Üksik naine","Tegelik 2019",1.32,21.29,2019,959
"5856","Üksik naine","Ennustatud 2019",1.32,22.62,2019,959
"5857","Üksikvanem","Tegelik 2019",0,30.12,2019,959
"5858","Üksikvanem","Ennustatud 2019",0,23.53,2019,959
"5859","Lasteta paar","Tegelik 2019",0.26,9.19,2019,959
"5860","Lasteta paar","Ennustatud 2019",0.26,9.56,2019,959
"5861","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,959
"5862","Ühe lapsega paar","Ennustatud 2019",0,6.61,2019,959
"5863","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,959
"5864","Kahe lapsega paar","Ennustatud 2019",0,7.85,2019,959
"5865","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,959
"5866","Kolme ja enama lapsega paar","Ennustatud 2019",0,9.15,2019,959
"5867","Üksik mees","Tegelik 2019",6.03,32.75,2019,960
"5868","Üksik mees","Ennustatud 2019",5.5,34.22,2019,960
"5869","Üksik naine","Tegelik 2019",1.32,21.29,2019,960
"5870","Üksik naine","Ennustatud 2019",1.32,22.62,2019,960
"5871","Üksikvanem","Tegelik 2019",0,30.12,2019,960
"5872","Üksikvanem","Ennustatud 2019",0,23.53,2019,960
"5873","Lasteta paar","Tegelik 2019",0.26,9.19,2019,960
"5874","Lasteta paar","Ennustatud 2019",0.26,9.56,2019,960
"5875","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,960
"5876","Ühe lapsega paar","Ennustatud 2019",0,6.61,2019,960
"5877","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,960
"5878","Kahe lapsega paar","Ennustatud 2019",0,7.85,2019,960
"5879","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,960
"5880","Kolme ja enama lapsega paar","Ennustatud 2019",0,9.15,2019,960
"5881","Üksik mees","Tegelik 2019",6.03,32.75,2019,961
"5882","Üksik mees","Ennustatud 2019",5.5,34.22,2019,961
"5883","Üksik naine","Tegelik 2019",1.32,21.29,2019,961
"5884","Üksik naine","Ennustatud 2019",1.32,22.62,2019,961
"5885","Üksikvanem","Tegelik 2019",0,30.12,2019,961
"5886","Üksikvanem","Ennustatud 2019",0,23.53,2019,961
"5887","Lasteta paar","Tegelik 2019",0.26,9.19,2019,961
"5888","Lasteta paar","Ennustatud 2019",0.26,9.56,2019,961
"5889","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,961
"5890","Ühe lapsega paar","Ennustatud 2019",0,6.61,2019,961
"5891","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,961
"5892","Kahe lapsega paar","Ennustatud 2019",0,7.85,2019,961
"5893","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,961
"5894","Kolme ja enama lapsega paar","Ennustatud 2019",0,9.15,2019,961
"5895","Üksik mees","Tegelik 2019",6.03,32.75,2019,962
"5896","Üksik mees","Ennustatud 2019",5.5,34.22,2019,962
"5897","Üksik naine","Tegelik 2019",1.32,21.29,2019,962
"5898","Üksik naine","Ennustatud 2019",1.32,22.62,2019,962
"5899","Üksikvanem","Tegelik 2019",0,30.12,2019,962
"5900","Üksikvanem","Ennustatud 2019",0,23.53,2019,962
"5901","Lasteta paar","Tegelik 2019",0.26,9.19,2019,962
"5902","Lasteta paar","Ennustatud 2019",0.26,9.56,2019,962
"5903","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,962
"5904","Ühe lapsega paar","Ennustatud 2019",0,6.61,2019,962
"5905","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,962
"5906","Kahe lapsega paar","Ennustatud 2019",0,7.85,2019,962
"5907","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,962
"5908","Kolme ja enama lapsega paar","Ennustatud 2019",0,9.15,2019,962
"5909","Üksik mees","Tegelik 2019",6.03,32.75,2019,963
"5910","Üksik mees","Ennustatud 2019",5.5,34.22,2019,963
"5911","Üksik naine","Tegelik 2019",1.32,21.29,2019,963
"5912","Üksik naine","Ennustatud 2019",1.32,22.62,2019,963
"5913","Üksikvanem","Tegelik 2019",0,30.12,2019,963
"5914","Üksikvanem","Ennustatud 2019",0,23.53,2019,963
"5915","Lasteta paar","Tegelik 2019",0.26,9.19,2019,963
"5916","Lasteta paar","Ennustatud 2019",0.26,9.56,2019,963
"5917","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,963
"5918","Ühe lapsega paar","Ennustatud 2019",0,6.61,2019,963
"5919","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,963
"5920","Kahe lapsega paar","Ennustatud 2019",0,7.85,2019,963
"5921","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,963
"5922","Kolme ja enama lapsega paar","Ennustatud 2019",0,9.15,2019,963
"5923","Üksik mees","Tegelik 2019",6.03,32.75,2019,964
"5924","Üksik mees","Ennustatud 2019",5.5,34.22,2019,964
"5925","Üksik naine","Tegelik 2019",1.32,21.29,2019,964
"5926","Üksik naine","Ennustatud 2019",1.32,22.62,2019,964
"5927","Üksikvanem","Tegelik 2019",0,30.12,2019,964
"5928","Üksikvanem","Ennustatud 2019",0,23.53,2019,964
"5929","Lasteta paar","Tegelik 2019",0.26,9.19,2019,964
"5930","Lasteta paar","Ennustatud 2019",0.26,9.56,2019,964
"5931","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,964
"5932","Ühe lapsega paar","Ennustatud 2019",0,6.61,2019,964
"5933","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,964
"5934","Kahe lapsega paar","Ennustatud 2019",0,7.85,2019,964
"5935","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,964
"5936","Kolme ja enama lapsega paar","Ennustatud 2019",0,9.15,2019,964
"5937","Üksik mees","Tegelik 2019",6.03,32.75,2019,965
"5938","Üksik mees","Ennustatud 2019",5.5,34.22,2019,965
"5939","Üksik naine","Tegelik 2019",1.32,21.29,2019,965
"5940","Üksik naine","Ennustatud 2019",1.32,22.62,2019,965
"5941","Üksikvanem","Tegelik 2019",0,30.12,2019,965
"5942","Üksikvanem","Ennustatud 2019",0,23.53,2019,965
"5943","Lasteta paar","Tegelik 2019",0.26,9.19,2019,965
"5944","Lasteta paar","Ennustatud 2019",0.26,9.56,2019,965
"5945","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,965
"5946","Ühe lapsega paar","Ennustatud 2019",0,6.61,2019,965
"5947","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,965
"5948","Kahe lapsega paar","Ennustatud 2019",0,7.85,2019,965
"5949","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,965
"5950","Kolme ja enama lapsega paar","Ennustatud 2019",0,9.15,2019,965
"5951","Üksik mees","Tegelik 2019",6.03,32.75,2019,966
"5952","Üksik mees","Ennustatud 2019",5.5,34.22,2019,966
"5953","Üksik naine","Tegelik 2019",1.32,21.29,2019,966
"5954","Üksik naine","Ennustatud 2019",1.32,22.62,2019,966
"5955","Üksikvanem","Tegelik 2019",0,30.12,2019,966
"5956","Üksikvanem","Ennustatud 2019",0,23.53,2019,966
"5957","Lasteta paar","Tegelik 2019",0.26,9.19,2019,966
"5958","Lasteta paar","Ennustatud 2019",0.26,9.56,2019,966
"5959","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,966
"5960","Ühe lapsega paar","Ennustatud 2019",0,6.61,2019,966
"5961","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,966
"5962","Kahe lapsega paar","Ennustatud 2019",0,7.85,2019,966
"5963","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,966
"5964","Kolme ja enama lapsega paar","Ennustatud 2019",0,9.15,2019,966
"5965","Üksik mees","Tegelik 2019",6.03,32.75,2019,967
"5966","Üksik mees","Ennustatud 2019",5.5,34.22,2019,967
"5967","Üksik naine","Tegelik 2019",1.32,21.29,2019,967
"5968","Üksik naine","Ennustatud 2019",1.32,22.62,2019,967
"5969","Üksikvanem","Tegelik 2019",0,30.12,2019,967
"5970","Üksikvanem","Ennustatud 2019",0,23.53,2019,967
"5971","Lasteta paar","Tegelik 2019",0.26,9.19,2019,967
"5972","Lasteta paar","Ennustatud 2019",0.26,9.56,2019,967
"5973","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,967
"5974","Ühe lapsega paar","Ennustatud 2019",0,6.61,2019,967
"5975","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,967
"5976","Kahe lapsega paar","Ennustatud 2019",0,7.85,2019,967
"5977","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,967
"5978","Kolme ja enama lapsega paar","Ennustatud 2019",0,9.15,2019,967
"5979","Üksik mees","Tegelik 2019",6.03,32.75,2019,968
"5980","Üksik mees","Ennustatud 2019",5.5,34.22,2019,968
"5981","Üksik naine","Tegelik 2019",1.32,21.29,2019,968
"5982","Üksik naine","Ennustatud 2019",1.32,22.62,2019,968
"5983","Üksikvanem","Tegelik 2019",0,30.12,2019,968
"5984","Üksikvanem","Ennustatud 2019",0,23.53,2019,968
"5985","Lasteta paar","Tegelik 2019",0.26,9.19,2019,968
